packet_rate,byte_rate,mean_pkt_size,max_pkt_size,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_fin_count,syn_to_ack_ratio,rst_to_syn_ratio,tcp_to_total_ratio,udp_packet_count,udp_to_total_ratio,icmp_packet_count,icmp_to_total_ratio,icmp_echo_request_count,icmp_echo_reply_count,icmp_reply_to_request_ratio,arp_request_count,arp_reply_count,arp_reply_ratio,ip_mac_mapping_changes,dns_query_count,dns_response_count,dns_reply_to_query_ratio,dns_avg_response_size,dns_ttl_mean,stp_packet_count,igmp_packet_count,igmp_join_count,unique_src_ip_count,unique_dst_ip_count,unique_dst_ports,broadcast_pkt_count,multicast_pkt_count,label
164,126652,772.27,1292,0,37,0,0,0.0,0.0,0.2256,127,0.7744,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,6,6,0,0,DNS_Spoof
173,138905,802.92,1294,0,37,0,0,0.0,0.0,0.2139,136,0.7861,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,7,6,0,0,DNS_Spoof
200,146045,730.23,1292,0,54,0,0,0.0,0.0,0.27,141,0.705,0,0.0,0,0,0.0,1,3,0.015,2,0,0,0.0,0.0,0.0,0,0,0,10,10,10,1,1,DNS_Spoof
587,643017,1095.43,1294,1,22,0,0,0.0455,0.0,0.0392,564,0.9608,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,9,9,0,0,DNS_Spoof
156,127419,816.79,1294,0,13,0,0,0.0,0.0,0.0833,143,0.9167,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,5,6,5,0,0,DNS_Spoof
231,197156,853.49,1294,0,23,0,0,0.0,0.0,0.0996,208,0.9004,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,7,7,0,0,DNS_Spoof
194,161414,832.03,1294,0,19,0,0,0.0,0.0,0.0979,175,0.9021,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,8,8,0,0,DNS_Spoof
181,137990,762.38,1294,0,28,0,0,0.0,0.0,0.1547,151,0.8343,0,0.0,0,0,0.0,1,1,0.0055,0,0,0,0.0,0.0,0.0,0,0,0,9,12,9,0,0,DNS_Spoof
157,111779,711.97,1292,0,34,0,0,0.0,0.0,0.2166,123,0.7834,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,10,10,9,0,0,DNS_Spoof
169,137089,811.18,1292,0,30,0,0,0.0,0.0,0.1775,139,0.8225,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1.0,49.0,10000.0,0,0,0,10,10,12,0,0,DNS_Spoof
333,317941,954.78,1294,0,34,0,0,0.0,0.0,0.1021,297,0.8919,1,0.003,0,0,0.0,0,0,0.0,0,0,3,0.0,152.67,269.0,0,0,0,8,8,8,0,1,DNS_Spoof
154,126474,821.26,1292,0,21,0,0,0.0,0.0,0.1364,133,0.8636,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,8,8,0,0,DNS_Spoof
160,116559,728.49,1294,0,30,0,0,0.0,0.0,0.1875,128,0.8,0,0.0,0,0,0.0,0,2,0.0125,2,0,0,0.0,0.0,0.0,0,0,0,8,8,8,0,0,DNS_Spoof
646,624429,966.61,1294,0,18,0,0,0.0,0.0,0.0279,628,0.9721,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,6,8,0,0,DNS_Spoof
207,180123,870.16,1294,0,28,0,0,0.0,0.0,0.1353,177,0.8551,0,0.0,0,0,0.0,1,1,0.0048,0,0,0,0.0,0.0,0.0,0,0,0,7,7,7,1,0,DNS_Spoof
203,176750,870.69,1294,0,22,0,0,0.0,0.0,0.1084,181,0.8916,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,7,7,0,0,DNS_Spoof
156,136962,877.96,1292,0,19,0,0,0.0,0.0,0.1218,137,0.8782,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,5,5,5,0,0,DNS_Spoof
152,131739,866.7,1294,0,16,0,0,0.0,0.0,0.1053,136,0.8947,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,4,6,4,0,0,DNS_Spoof
357,356068,997.39,1294,0,37,0,0,0.0,0.0,0.1036,320,0.8964,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,8,7,0,0,DNS_Spoof
168,134419,800.11,1292,0,33,0,0,0.0,0.0,0.1964,134,0.7976,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,6,7,0,1,DNS_Spoof
183,131693,719.63,1294,0,47,0,0,0.0,0.0,0.2568,136,0.7432,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,11,8,0,0,DNS_Spoof
165,135298,819.99,1292,0,22,0,1,0.0,0.0,0.1394,142,0.8606,0,0.0,0,0,0.0,0,0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,10,12,10,0,0,DNS_Spoof
223,148719,666.9,1292,4,66,0,1,0.0606,0.0,0.3184,148,0.6637,2,0.009,0,0,0.0,0,2,0.009,2,2,6,3.0,81.0,300.0,0,0,0,11,15,12,0,0,DNS_Spoof
241,132512,549.84,1292,4,101,0,1,0.0396,0.0,0.4398,135,0.5602,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,12,12,13,0,0,DNS_Spoof
193,135858,703.93,1292,2,40,0,0,0.05,0.0,0.228,149,0.772,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,10,10,11,0,0,DNS_Spoof
217,156046,719.11,1294,2,59,0,0,0.0339,0.0,0.3088,147,0.6774,2,0.0092,0,0,0.0,0,0,0.0,0,0,4,0.0,104.5,0.0,0,0,0,8,9,9,0,1,DNS_Spoof
180,124500,691.67,1292,0,45,0,0,0.0,0.0,0.2722,129,0.7167,0,0.0,0,0,0.0,1,1,0.0056,0,0,0,0.0,0.0,0.0,0,0,0,7,8,8,1,0,DNS_Spoof
596,621233,1042.34,1294,0,42,0,0,0.0,0.0,0.0705,552,0.9262,0,0.0,0,0,0.0,1,1,0.0017,0,0,0,0.0,0.0,0.0,0,0,0,9,10,8,0,0,DNS_Spoof
288,229101,795.49,1294,0,87,0,0,0.0,0.0,0.3021,201,0.6979,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,10,10,0,0,DNS_Spoof
182,148984,818.59,1294,0,38,0,0,0.0,0.0,0.2088,144,0.7912,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,8,9,0,0,DNS_Spoof
172,133316,775.09,1292,0,40,0,0,0.0,0.0,0.2326,132,0.7674,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,6,7,0,0,DNS_Spoof
340,323797,952.34,1294,0,34,0,1,0.0,0.0,0.1029,303,0.8912,0,0.0,0,0,0.0,1,1,0.0029,0,0,0,0.0,0.0,0.0,0,0,0,9,9,10,0,0,DNS_Spoof
175,139510,797.2,1294,0,27,0,0,0.0,0.0,0.1543,146,0.8343,0,0.0,0,0,0.0,0,2,0.0114,2,4,2,0.5,52.0,10000.0,0,0,0,10,13,12,0,0,DNS_Spoof
153,108293,707.8,1294,0,18,3,1,0.0,0.0,0.1438,131,0.8562,0,0.0,0,0,0.0,0,0,0.0,0,4,4,1.0,72.0,5782.25,0,0,0,11,10,16,0,0,DNS_Spoof
443,393238,887.67,1294,0,22,0,0,0.0,0.0,0.0497,420,0.9481,0,0.0,0,0,0.0,0,0,0.0,0,0,2,0.0,108.5,1369.0,0,0,0,11,11,13,0,1,DNS_Spoof
254,195472,769.57,1294,0,23,0,0,0.0,0.0,0.0906,231,0.9094,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,11,10,12,0,0,DNS_Spoof
185,139767,755.5,1294,1,26,0,0,0.0385,0.0,0.1459,158,0.8541,0,0.0,0,0,0.0,0,0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,11,11,13,0,0,DNS_Spoof
183,138677,757.8,1294,2,26,0,0,0.0769,0.0,0.153,155,0.847,0,0.0,0,0,0.0,0,0,0.0,0,9,5,0.5556,95.4,6070.4,0,0,0,9,13,15,0,0,DNS_Spoof
181,120833,667.59,1292,6,7,3,0,0.8571,0.5,0.105,158,0.8729,0,0.0,0,0,0.0,1,1,0.0055,0,5,8,1.6,114.12,2578.0,0,0,0,10,13,19,1,2,DNS_Spoof
188,124876,664.23,1292,8,18,7,0,0.4444,0.875,0.2234,146,0.7766,0,0.0,0,0,0.0,0,0,0.0,0,0,2,0.0,96.0,137.5,0,0,0,13,10,17,0,0,DNS_Spoof
187,119950,641.44,1294,6,35,8,0,0.1714,1.3333,0.3102,129,0.6898,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,63.0,275.0,0,0,0,12,11,18,0,0,DNS_Spoof
163,107451,659.21,1292,6,16,9,0,0.375,1.5,0.2454,122,0.7485,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,8,15,0,1,DNS_Spoof
202,131747,652.21,1294,8,24,20,0,0.3333,2.5,0.3218,135,0.6683,0,0.0,0,0,0.0,0,2,0.0099,2,0,0,0.0,0.0,0.0,0,0,0,9,9,17,0,0,DNS_Spoof
658,607426,923.14,1294,12,12,32,0,1.0,2.6667,0.1094,586,0.8906,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,7,13,0,0,DNS_Spoof
259,167445,646.51,1294,10,20,32,0,0.5,3.2,0.3012,181,0.6988,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,6,12,0,0,DNS_Spoof
262,185117,706.55,1294,4,14,36,0,0.2857,9.0,0.2748,190,0.7252,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,7,11,0,0,DNS_Spoof
348,299222,859.83,1294,10,21,16,0,0.4762,1.6,0.158,293,0.842,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,9,9,0,0,DNS_Spoof
238,144493,607.11,1294,12,35,28,0,0.3429,2.3333,0.3739,149,0.6261,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,11,9,15,0,0,DNS_Spoof
252,116441,462.07,1292,11,41,32,3,0.2683,2.9091,0.4087,149,0.5913,0,0.0,0,0,0.0,0,0,0.0,0,12,2,0.1667,48.0,10000.0,0,0,0,11,14,15,0,0,DNS_Spoof
260,141434,543.98,1292,2,35,46,1,0.0571,23.0,0.4192,148,0.5692,2,0.0077,0,0,0.0,0,0,0.0,0,0,4,0.0,178.0,116.0,0,0,0,14,13,20,0,1,DNS_Spoof
183,136650,746.72,1292,0,55,1,1,0.0,0.0,0.3333,120,0.6557,0,0.0,0,0,0.0,1,1,0.0055,0,0,0,0.0,0.0,0.0,0,0,0,7,9,10,1,0,DNS_Spoof
167,115570,692.04,1292,0,49,0,1,0.0,0.0,0.2994,117,0.7006,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,10,11,12,0,0,DNS_Spoof
170,131746,774.98,1294,0,35,0,0,0.0,0.0,0.2059,133,0.7824,0,0.0,0,0,0.0,0,2,0.0118,2,0,0,0.0,0.0,0.0,0,0,0,11,11,11,0,0,DNS_Spoof
621,626038,1008.11,1294,0,26,0,0,0.0,0.0,0.0419,594,0.9565,0,0.0,0,0,0.0,0,0,0.0,0,4,0,0.0,0.0,0.0,0,0,0,9,8,10,0,1,DNS_Spoof
251,192161,765.58,1294,2,30,0,10,0.0667,0.0,0.1673,209,0.8327,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,15,10,0,0,DNS_Spoof
258,196432,761.36,1294,1,52,0,10,0.0192,0.0,0.2597,191,0.7403,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,15,16,22,0,0,DNS_Spoof
222,133972,603.48,1294,0,77,0,0,0.0,0.0,0.3514,142,0.6396,0,0.0,0,0,0.0,1,1,0.0045,0,0,0,0.0,0.0,0.0,0,0,0,12,12,11,0,0,DNS_Spoof
217,135591,624.84,1294,0,72,0,0,0.0,0.0,0.3318,145,0.6682,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,12,11,14,0,0,DNS_Spoof
430,386608,899.09,1294,0,43,0,0,0.0,0.0,0.1,385,0.8953,0,0.0,0,0,0.0,0,0,0.0,0,8,0,0.0,0.0,0.0,0,0,0,10,11,11,0,0,DNS_Spoof
174,128260,737.13,1292,0,28,0,0,0.0,0.0,0.1609,146,0.8391,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,8,8,0,0,DNS_Spoof
158,117460,743.42,1294,0,30,0,0,0.0,0.0,0.1899,128,0.8101,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,7,7,0,0,DNS_Spoof
346,326229,942.86,1294,0,30,0,0,0.0,0.0,0.0867,316,0.9133,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,8,7,0,0,DNS_Spoof
426,417422,979.86,1294,0,34,0,0,0.0,0.0,0.0798,387,0.9085,0,0.0,0,0,0.0,1,3,0.007,2,0,0,0.0,0.0,0.0,0,0,0,10,10,10,1,1,DNS_Spoof
181,144427,797.94,1294,0,9,0,0,0.0,0.0,0.0497,170,0.9392,0,0.0,0,0,0.0,0,0,0.0,0,4,0,0.0,0.0,0.0,0,0,0,8,7,9,0,0,DNS_Spoof
153,126625,827.61,1292,2,7,0,0,0.2857,0.0,0.0588,144,0.9412,0,0.0,0,0,0.0,0,0,0.0,0,3,2,0.6667,50.0,10000.0,0,0,0,7,7,9,0,0,DNS_Spoof
161,139805,868.35,1294,0,18,0,0,0.0,0.0,0.1242,141,0.8758,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,91.0,2549.0,0,0,0,7,7,8,0,0,DNS_Spoof
171,139014,812.95,1294,0,20,0,0,0.0,0.0,0.1287,149,0.8713,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,10,9,0,0,DNS_Spoof
256,218183,852.28,1294,0,19,0,0,0.0,0.0,0.0742,237,0.9258,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,10,11,10,0,0,DNS_Spoof
151,117430,777.68,1294,0,15,0,0,0.0,0.0,0.0993,135,0.894,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,10,7,12,0,1,DNS_Spoof
150,112421,749.47,1294,0,18,0,0,0.0,0.0,0.12,131,0.8733,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,10,9,0,1,DNS_Spoof
155,128978,832.12,1292,0,18,0,0,0.0,0.0,0.1161,137,0.8839,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,7,9,0,0,DNS_Spoof
143,122194,854.5,1292,0,12,0,0,0.0,0.0,0.0839,130,0.9091,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,7,8,0,1,DNS_Spoof
162,133820,826.05,1294,0,17,0,0,0.0,0.0,0.1049,143,0.8827,0,0.0,0,0,0.0,0,2,0.0123,2,0,0,0.0,0.0,0.0,0,0,0,7,10,7,0,0,DNS_Spoof
215,136246,633.7,1294,0,60,0,0,0.0,0.0,0.2791,153,0.7116,0,0.0,0,0,0.0,1,1,0.0047,0,0,0,0.0,0.0,0.0,0,0,0,10,11,12,1,1,DNS_Spoof
571,610324,1068.87,1294,0,5,0,0,0.0,0.0,0.0088,566,0.9912,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,8,9,0,1,DNS_Spoof
169,139418,824.96,1294,0,17,4,1,0.0,0.0,0.1302,147,0.8698,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,9,10,0,1,DNS_Spoof
210,175628,836.32,1294,0,14,2,0,0.0,0.0,0.0762,194,0.9238,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,9,9,0,1,DNS_Spoof
191,175043,916.46,1294,0,21,0,0,0.0,0.0,0.1099,170,0.8901,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,6,6,0,0,DNS_Spoof
336,310335,923.62,1294,0,27,0,0,0.0,0.0,0.0804,309,0.9196,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,8,7,0,0,DNS_Spoof
148,110463,746.37,1292,0,11,0,0,0.0,0.0,0.0743,137,0.9257,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,7,9,0,0,DNS_Spoof
162,130111,803.15,1292,0,13,0,0,0.0,0.0,0.0802,148,0.9136,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,7,6,0,1,DNS_Spoof
173,134961,780.12,1292,0,22,0,0,0.0,0.0,0.1272,149,0.8613,0,0.0,0,0,0.0,1,1,0.0058,0,0,0,0.0,0.0,0.0,0,0,0,9,9,10,0,0,DNS_Spoof
153,120690,788.82,1292,0,10,0,0,0.0,0.0,0.0654,141,0.9216,0,0.0,0,0,0.0,0,2,0.0131,2,0,0,0.0,0.0,0.0,0,0,0,7,7,7,0,0,DNS_Spoof
157,120594,768.11,1292,0,14,0,0,0.0,0.0,0.0892,143,0.9108,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,8,10,0,0,DNS_Spoof
164,123063,750.38,1292,0,32,0,0,0.0,0.0,0.1951,130,0.7927,2,0.0122,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,7,8,0,0,DNS_Spoof
169,134207,794.12,1294,0,19,0,0,0.0,0.0,0.1124,150,0.8876,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,9,8,0,0,DNS_Spoof
624,638467,1023.18,1294,0,12,0,0,0.0,0.0,0.0192,611,0.9792,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,6,7,0,1,DNS_Spoof
183,142883,780.78,1294,0,19,0,0,0.0,0.0,0.1038,164,0.8962,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,6,7,0,0,DNS_Spoof
170,126159,742.11,1294,0,36,0,0,0.0,0.0,0.2118,134,0.7882,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,8,6,0,0,DNS_Spoof
284,232382,818.25,1294,0,36,0,0,0.0,0.0,0.1268,248,0.8732,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,11,10,0,0,DNS_Spoof
183,128063,699.8,1292,0,27,0,0,0.0,0.0,0.1475,155,0.847,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,7,7,0,1,DNS_Spoof
399,338292,847.85,1294,0,35,0,0,0.0,0.0,0.0877,364,0.9123,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,9,10,0,0,DNS_Spoof
190,130930,689.11,1292,0,38,0,0,0.0,0.0,0.2,150,0.7895,0,0.0,0,0,0.0,0,2,0.0105,2,0,0,0.0,0.0,0.0,0,0,0,10,9,12,0,0,DNS_Spoof
183,129000,704.92,1294,0,46,0,0,0.0,0.0,0.2514,137,0.7486,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,7,7,0,0,DNS_Spoof
670,643371,960.26,1294,0,42,0,0,0.0,0.0,0.0627,628,0.9373,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,8,7,0,0,DNS_Spoof
270,223787,828.84,1294,0,33,0,0,0.0,0.0,0.1222,237,0.8778,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,7,10,0,0,DNS_Spoof
204,149724,733.94,1294,0,60,0,0,0.0,0.0,0.2941,144,0.7059,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,8,8,0,0,DNS_Spoof
205,135868,662.77,1292,0,76,0,0,0.0,0.0,0.3707,126,0.6146,0,0.0,0,0,0.0,1,1,0.0049,0,0,0,0.0,0.0,0.0,0,0,0,8,7,8,1,1,DNS_Spoof
154,126098,818.82,1292,0,26,0,0,0.0,0.0,0.1688,128,0.8312,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,8,8,0,0,DNS_Spoof
155,129321,834.33,1294,0,24,0,0,0.0,0.0,0.1548,131,0.8452,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,6,8,7,0,0,DNS_Spoof
166,126103,759.66,1292,0,35,0,0,0.0,0.0,0.2108,131,0.7892,0,0.0,0,0,0.0,0,0,0.0,0,1,2,2.0,323.0,179.0,0,0,0,10,11,11,0,0,DNS_Spoof
341,347078,1017.82,1294,0,21,0,0,0.0,0.0,0.0616,319,0.9355,1,0.0029,0,0,0.0,0,0,0.0,0,0,3,0.0,152.67,178.0,0,0,0,9,8,9,0,0,DNS_Spoof
172,143550,834.59,1292,0,30,0,0,0.0,0.0,0.1744,140,0.814,0,0.0,0,0,0.0,0,2,0.0116,2,0,0,0.0,0.0,0.0,0,0,0,7,7,7,0,0,DNS_Spoof
216,141709,656.06,1294,0,70,0,0,0.0,0.0,0.3241,144,0.6667,0,0.0,0,0,0.0,1,1,0.0046,0,4,2,0.5,78.0,10000.0,0,0,0,9,11,10,1,0,DNS_Spoof
160,125651,785.32,1294,0,25,0,0,0.0,0.0,0.1562,135,0.8438,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,8,8,0,0,DNS_Spoof
584,609568,1043.78,1294,0,45,0,0,0.0,0.0,0.0771,537,0.9195,0,0.0,0,0,0.0,1,1,0.0017,0,0,0,0.0,0.0,0.0,0,0,0,9,9,9,0,0,DNS_Spoof
216,182307,844.01,1294,0,44,0,0,0.0,0.0,0.2037,170,0.787,1,0.0046,0,0,0.0,0,0,0.0,0,0,3,0.0,120.67,20866.0,0,0,0,6,7,6,0,1,DNS_Spoof
197,159177,808.01,1294,0,53,0,0,0.0,0.0,0.269,144,0.731,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,8,7,0,0,DNS_Spoof
191,157754,825.94,1294,0,44,0,0,0.0,0.0,0.2304,147,0.7696,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,6,8,0,0,DNS_Spoof
167,137763,824.93,1292,0,41,0,0,0.0,0.0,0.2455,126,0.7545,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,5,5,5,0,0,DNS_Spoof
227,206202,908.38,1294,0,34,0,0,0.0,0.0,0.1498,193,0.8502,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,6,7,6,0,0,DNS_Spoof
270,256572,950.27,1294,1,32,0,0,0.0312,0.0,0.1222,236,0.8741,1,0.0037,0,0,0.0,0,0,0.0,0,3,5,1.6667,65.0,10000.0,0,0,0,8,8,10,0,0,DNS_Spoof
181,143474,792.67,1292,3,40,0,0,0.075,0.0,0.2376,136,0.7514,0,0.0,0,0,0.0,0,2,0.011,2,0,0,0.0,0.0,0.0,0,0,0,7,7,6,0,0,DNS_Spoof
225,162102,720.45,1292,2,68,0,0,0.0294,0.0,0.3289,150,0.6667,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,9,9,0,1,DNS_Spoof
195,130735,670.44,1292,0,51,0,0,0.0,0.0,0.3026,136,0.6974,0,0.0,0,0,0.0,0,0,0.0,0,0,2,0.0,109.0,0.0,0,0,0,10,8,10,0,0,DNS_Spoof
210,148822,708.68,1294,0,57,0,0,0.0,0.0,0.2714,153,0.7286,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,9,7,0,0,DNS_Spoof
205,148155,722.71,1294,0,58,0,0,0.0,0.0,0.2829,146,0.7122,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,9,7,0,1,DNS_Spoof
199,133887,672.8,1294,0,50,0,0,0.0,0.0,0.2513,149,0.7487,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,9,7,0,0,DNS_Spoof
190,122039,642.31,1292,0,66,0,0,0.0,0.0,0.3474,124,0.6526,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,8,8,9,0,0,DNS_Spoof
666,645024,968.5,1294,2,56,0,0,0.0357,0.0,0.0871,608,0.9129,0,0.0,0,0,0.0,0,0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,10,13,12,0,0,DNS_Spoof
311,230392,740.81,1294,10,74,0,0,0.1351,0.0,0.2797,224,0.7203,0,0.0,0,0,0.0,0,0,0.0,0,4,2,0.5,61.0,10000.0,0,0,0,9,10,12,0,0,DNS_Spoof
273,181521,664.91,1294,8,67,0,0,0.1194,0.0,0.2894,191,0.6996,1,0.0037,0,0,0.0,1,1,0.0037,0,2,5,2.5,83.2,2512.0,0,0,0,12,12,16,1,0,DNS_Spoof
484,458817,947.97,1294,0,72,0,0,0.0,0.0,0.1653,402,0.8306,0,0.0,0,0,0.0,0,2,0.0041,2,0,0,0.0,0.0,0.0,0,0,0,10,11,15,0,0,DNS_Spoof
390,323929,830.59,1294,0,83,0,0,0.0,0.0,0.2282,300,0.7692,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,10,8,12,0,1,DNS_Spoof
357,271746,761.19,1294,0,121,0,2,0.0,0.0,0.3445,234,0.6555,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,10,11,0,0,DNS_Spoof
250,141870,567.48,1294,0,78,22,8,0.0,0.0,0.432,140,0.56,2,0.008,0,0,0.0,0,0,0.0,0,0,4,0.0,114.5,300.0,0,0,0,11,12,14,0,0,DNS_Spoof
194,127007,654.68,1292,0,56,8,6,0.0,0.0,0.3608,124,0.6392,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,9,9,11,0,0,DNS_Spoof
373,339398,909.91,1294,0,53,0,0,0.0,0.0,0.1421,318,0.8525,0,0.0,0,0,0.0,1,1,0.0027,0,0,0,0.0,0.0,0.0,0,0,0,8,8,8,1,0,DNS_Spoof
163,129830,796.5,1292,0,37,0,0,0.0,0.0,0.227,126,0.773,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,7,7,7,0,0,DNS_Spoof
